店號,店名,地址
185752,博瑞,高雄市鳳山區瑞興里博愛路221號223號
185800,大輔,高雄市苓雅區正心里輔仁路333號
185914,科工館,高雄市三民區安發里平等路91號93號
186098,宏順,高雄市苓雅區三多一路108.110號
186113,彩虹市,高雄市左營區菜公里高鐵路115號1樓
186135,大社,高雄市大社區翠屏里三民路304號
186205,新盛,高雄市前金區草江里七賢二路193號193之1
186272,龍城,高雄市三民區寶安里建興路51號53號1樓
186294,萬應,高雄市苓雅區四維四路190-1號
186308,新鼎祥,高雄市三民區鼎泰里民族一路543巷25號1樓
186375,鳳駿,高雄市鳳山區北門里鳳松路108.110.112號1樓
186397,新本館,高雄市三民區大裕路119號
186456,強泥,高雄市苓雅區自強三路2.6號新光路72.74號
186582,銀光,高雄市苓雅區林圍里光華一路263號
186618,重信,高雄市左營區文川路195號.重建路2號
186630,鎮陽,高雄市前鎮區鎮陽里前鎮街278號280號
186733,祥裕,高雄市鼓山區明誠里裕誠路1610號1612號
186836,鳳明,高雄市大寮區新厝里鳳林二路160號
187493,名言,高雄市小港區鳳森里鳳林路2-18號
187666,肯娣,高雄市岡山區壽天里壽天路37號之3
187770,金潭,高雄市林園區中厝路125號127號
187851,金山角,高雄市大寮區會社里1鄰鳳林三路1之10號
188119,球場,高雄市鳥松區本館路196號1樓
188393,橋鄰,高雄市橋頭區仕隆里成功南路151號1樓
188429,德中,高雄市楠梓區中和里德中路8號1樓
188614,新左營,高雄市左營區左營大路14-5號
188625,坎城,高雄市三民區十全一路183號
188658,安華,高雄市左營區明華一路126號
188739,德庄,高雄市大寮區中庄里八德路69號71號73號
188795,華仁,高雄市岡山區仁壽里仁壽路106號
188913,海青,高雄市鼓山區青海路641號1樓
189008,永安,高雄市永安區永安里永安路34號
189514,鑫寶華,高雄市三民區九如一路126號
189754,潮欣,高雄市大寮區潮寮里華中南路275號
189994,新創,高雄市楠梓區創新路1號
190019,青文,高雄市鳳山區文衡里文衡路343號
190248,國勝,高雄市左營區富國路112號116號1樓
190640,鳳仁,高雄市鳳山區鳳仁路174號
190673,鑫領千,高雄市三民區民族一路94號1+2樓96號1樓
192565,維仁,高雄市岡山區維仁路79號
192598,豐園,高雄市左營區新上里新庄仔路828.830.832.834號
192864,貝殼,高雄市旗津區復興里旗津三路356.358號
193029,美麗島,高雄市新興區中山一路115號(美麗島站內)
193096,百事達,高雄市左營區左營大路155號
193111,海音,高雄市苓雅區海邊路48.48-1.48-2號
193465,生態園,高雄市左營區博愛三路378.380號
193579,學高,高雄市楠梓區藍田路962.966號
193823,京吉,高雄市仁武區京吉三路103號
194309,方城市,高雄市三民區文濱路22號
194424,長權,高雄市前鎮區民權二路380號1樓
195069,樂仁,高雄市苓雅區樂仁路116號
195209,武營,高雄市苓雅區武營路433號
195427,鳳捷,高雄市大寮區萬丹路151-1號
195542,雄鼎,"高雄市仁武區仁雄路346號1樓,348號1-2樓"
195667,岡好,高雄市岡山區岡山路612、612-2號1樓
195771,興陽,高雄市苓雅區復興二路22號
195863,華榮,高雄市鼓山區明倫路149號
196486,崛星,高雄市新興區五福二路209.211號
196556,星海灣,高雄市前鎮區中山二路180號及林森三路1號
197238,好事登,高雄市楠梓區鳳楠路235號朝明路233號
197250,慶昌,高雄市楠梓區後昌路722號
197423,正達,高雄市新興區中正三路45號1樓
197548,新元嘉,高雄市林園區港嘴里沿海路三段237號
