店號,店名,地址
132574,新士林,台北市士林區大東路123號125號1樓
132909,太學,台北市士林區華岡路45之1號1樓
132976,和碩,台北市北投區立功街76號1樓
132998,胡適,台北市南港區研究院路二段94號96號98巷1號
135012,統誠,台北市信義區松高路11號B2樓
135078,凱松,台北市南港區八德路四段778號780號
135089,明塑,台北市松山區民生東路四段54號之2一樓
135104,碧綠,台北市內湖區內湖路三段59巷1號61號63號
135229,漢神,台北市文山區景中街45號1樓
135241,永信,台北市信義區永吉路30巷103號
135296,仁金,台北市中正區仁愛路二段39號39-1號
135414,承富,台北市士林區承德路四段39號
135425,松捷,台北市信義區忠孝東路五段1之6號
135492,信安,台北市大安區大安路一段218號
135528,興北,台北市文山區興隆路三段108號
135562,麟運,台北市信義區和平東路三段461號1樓
135610,福源,台北市松山區新東街60巷16號18號1樓
135643,松航,台北市松山區敦化北路340-9號
135872,漢慶,台北市中正區漢口街一段82號1樓
135942,萊福,台北市信義區林口街48號
135975,加賀屋,台北市北投區溫泉路73巷5號地下二樓之1
136118,翔運,台北市中山區中山北路二段44巷2號1樓
136129,江陵,台北市中山區一江街23號1樓
136141,北投,台北市北投區中和街222號
136222,金湖,台北市內湖區文湖街83號1樓
136406,六福,台北市萬華區漢口街二段73號1樓
136565,濟新,台北市中正區濟南路二段50號
136705,復維,台北市大安區復興南路二段17號
136716,光復,台北市信義區光復南路471號
136783,松泰,台北市信義區松山路11號1樓
136831,雙連,台北市大同區民生西路176號
136842,長新,台北市中山區長安東路一段75號1樓
137052,延年,台北市大同區延平北路三段61-5號
137100,瑞江,台北市內湖區瑞陽里江南街71巷16弄76號
137111,金聯發,台北市內湖區內湖路三段141巷7號
137144,麥田,台北市中山區晴光里中山北路三段47號
138169,泉北,台北市北投區溫泉路70號
138170,泉源,台北市北投區泉源路30號地下一樓
138206,國旺,台北市中山區南京東路一段132巷8號
138446,忠順,台北市文山區忠順街一段26巷15號
138583,市大,台北市松山區市民大道路四段105號
138815,聯成,台北市南港區聯成里昆陽街150-1號150-3號
139003,友成,台北市士林區社中街211號1樓
139140,知心,台北市北投區知行路185號1樓
140210,中坡,台北市南港區中坡南路47號1樓
140276,征東,台北市松山區新東街15巷1號
140416,新承德,台北市士林區承德路四段30號
140689,錢忠,台北市大安區忠孝東路四段26巷5號
141051,佳佳,台北市中山區民生東路二段157號
141604,金和,台北市北投區中和街314號316號1樓
141992,健一,台北市松山區健康路11號
142814,龍京,台北市中山區龍江路104號1樓
142870,華技,台北市南港區研究院路三段72號74號1樓
142917,鑫貿,台北市南港區經貿二路168號4樓
143172,環湖,台北市內湖區環山路一段70號
143253,頂好,台北市大安區仁愛路四段79號1號
143655,秋葉原,台北市中正區市民大道三段2號B2樓
143666,明日,台北市萬華區成都路27巷1號1樓
143677,長峰,台北市大同區長安西路45之2號47號1樓
143965,延民,台北市大同區民族西路246號248號1樓
144290,富陽,台北市大安區和平東路三段298號300號1樓
144315,忠林,台北市信義區忠孝東路五段470號1樓
144326,港泰,台北市南港區忠孝東路七段359號1樓
144636,新光,台北市信義區松高路12號B1樓
144669,德鄰,台北市信義區松德路127號129號1樓
144795,中貿,台北市南港區經貿二路186號2樓
146850,建錦,台北市中山區建國北路二段127號1樓B1樓
146931,濟南,台北市大安區濟南路三段12號1樓
147141,敦信,台北市大安區仁愛路四段122巷50號1樓
147299,松義,台北市信義區松德路271號
148052,青園,台北市萬華區青年路18號1樓
148100,向揚,台北市南港區向陽路166號1樓
148133,鑫安江,台北市中山區長安東路二段178號178-1號1樓
148144,松盛,台北市中山區南京東路二段115巷1號
148236,新南,台北市中正區新生南路一段126-7號
148292,權松,台北市中山區松江路363號
148524,丹樺,台北市士林區文林路530號
148579,東吉,台北市松山區民生東路五段100號
148580,新西華,台北市中山區民生東路三段31號
148591,新廈門,台北市中正區廈門街42號46號
148683,萬隆站,台北市文山區羅斯福路五段249號1樓
148764,欣漢華,台北市中正區中華路一段41號1樓
149022,克難,台北市萬華區萬青街168號
149125,華電,台北市大安區通化街177號
149321,新起,台北市萬華區長沙街二段87號1樓
149413,鑫華福,台北市中正區懷寧街30號32號1樓
149446,中寧,台北市萬華區中華路二段602-1-2號一樓
149549,德東,台北市士林區德行東路262號1樓
149583,鑫台北,台北市中正區黎明里忠孝西路一段35號一樓
149594,新萬盛,台北市文山區羅斯福路五段21號1樓
149675,園舺,台北市萬華區西園路二段140巷52號
149697,三興,台北市信義區吳興街156巷2弄2號4號1樓
149789,森北,台北市中山區林森北路108號1樓2樓
151117,國雙,台北市萬華區新忠里西藏路125巷17號
151335,仁和,台北市信義區正和里光復南路419巷41號
151416,葫蘆,台北市士林區延平北路五段134號134-2號1樓
151911,臨江,台北市大安區安和路二段67號
153216,北醫大,台北市信義區吳興街250號1樓
153238,芝山,台北市士林區福華路126號1樓
153250,鑫寶,台北市萬華區寶興街
153261,華齡,台北市士林區華齡街17巷2號4號1樓
153294,台金,台北市信義區市府路45號B1之53
153308,萬長,台北市萬華區東園街78號1樓
153319,大台,台北市大安區羅斯福路三段283巷14弄16號1樓
154297,葫東,台北市士林區延平北路五段228號230號1樓
154482,羅館,台北市中正區羅斯福路三段316巷16號1樓
154507,民東,台北市內湖區民權東路六段82號1樓
155083,鑫復,台北市大安區信義路三段178號1樓
155223,蘭雅,台北市士林區德行東路6之2號1樓
155418,延華,台北市大同區延平北路一段89號91號93號1樓
155496,公岩,台北市北投區公館路259號1樓
155577,兒醫,台北市中正區青島西路7號1樓
158118,國醫,台北市內湖區成功路二段325號1樓
158509,信義,台北市大安區信義路四段265巷12弄1號
158657,鑫輝煌,台北市內湖區東湖路119巷49弄2號1樓
158738,信林,台北市信義區虎林街222巷7號9號1樓
158772,萬芳醫,台北市文山區興隆路三段111號
158853,龍山,台北市萬華區康定路203號205號1樓
158864,千成,台北市中正區林森南路4號之3
158912,里昂,台北市內湖區瑞光路406號1樓
158923,北體,台北市松山區北寧路66號
158956,泰利,台北市大安區仁愛路四段266巷15弄22號
159236,林北,台北市中山區民生東路一段46號46-1號1樓
159269,松錢,台北市信義區松隆路192號194號1樓
159292,達人,台北市內湖區內湖路二段249號251號
159340,台場,台北市松山區八德路三段20-2號
159384,港興,台北市南港區興華路119號121號123號125號
159454,瑞東,台北市內湖區洲子街102號1樓
159513,成美,台北市內湖區新明路317號
160074,東勢,台北市松山區南京東路四段133巷6弄1號
160247,大永,台北市中山區明水路581巷15號1樓
161217,新劍潭,台北市士林區福港街246號
161402,延新,台北市松山區延壽街99號1樓
161549,福陽,台北市士林區延平北路五段269號271號1樓
162221,護專,台北市北投區振興街31號
162438,鑫寧,台北市大同區民生西路214號216號1樓
162885,明華,台北市北投區明德路99號
162977,萬大,台北市萬華區萬大路245號247號1樓
163464,新晴光,台北市中山區雙城街30號1樓
163659,金宴,台北市中山區建國北路二段151巷8號1樓
163707,芝玉,台北市士林區忠義街121號
163822,瑞湖,台北市內湖區江南街128號
164179,首都,台北市松山區南京東路四段51號之2
164216,凱悅,台北市信義區基隆路一段398號1樓
164445,朝福,台北市松山區三民路115號
164490,吳興,台北市信義區吳興街284巷18弄2號
164559,天裕,台北市士林區中山北路七段156號1樓
164618,影城,台北市松山區八德路四段245巷35號
164641,新福玉,台北市南港區成福路145號147號
164733,瓏馬,台北市內湖區康樂街213號
164777,春龍,台北市中山區長春路257號
164803,東鑫,台北市松山區民生東路四段55巷10號
164939,萬光,台北市中正區中華路二段157號
165068,東復,台北市松山區復興北路313巷25號
165172,勝權,台北市中山區民權東路二段26號
165183,直安,台北市中山區北安路649號
165334,康雲,台北市內湖區康寧路一段160號
165839,立農,台北市北投區承德路七段378號
165943,萬美,台北市文山區萬和街6號2樓之1
165976,新育商,台北市松山區寧安街3巷11號1樓
165987,國貿,台北市信義區基隆路一段333號B3
166049,慶吉,台北市大同區重慶北路三段47號49號1樓
166094,瑞富,台北市內湖區瑞光路188巷51號1樓
166175,合江,台北市中山區合江街60號
166359,興信鑫,台北市中正區館前路59號1樓
166474,樂陽,台北市內湖區陽光街349號1樓
166614,樂湖,台北市內湖區東湖路120號1樓
