店號,店名,地址
170679,蘆三,新北市蘆洲區三民路6號8號
170705,北新,新北市新店區北新路一段289號291號
170990,慶中,新北市板橋區重慶路194號光明街91號1樓
171029,漢西,新北市板橋區漢生西路64號66號1樓
171111,加州,新北市新莊區中平路81巷2號
171122,德城,新北市土城區明德路一段139號141號
171133,湖鑫,新北市汐止區湖前街37號39號1樓
171225,正龍,新北市三重區正義北路332號
171281,陡門頭,新北市三重區三民街329號
171546,福壽,新北市新莊區福壽街140號
171568,下竹圍,新北市三重區下竹圍街26號
171580,汐忠,新北市汐止區忠孝東路282號
171649,坤耀,新北市板橋區南門街39號1F
173542,福德,新北市新店區三民路179號1樓
173575,明園,新北市汐止區汐萬路二段62巷1號1樓
173597,樹鳳,新北市樹林區中正路417號
173601,北淡,新北市淡水區北新路182巷34號36號38號40號
173612,金沙,新北市淡水區沙崙路133號
173667,前瞻,新北市三重區新北大道二段258號
173704,合喬,新北市樹林區三福街68號
173715,觀景,新北市八里區觀海大道53號
173737,家豐,新北市板橋區中山路二段137號1樓
173760,永樂,新北市蘆洲區永樂街35號37號1樓
173782,新廣,新北市新店區中正路542之5號1樓
173793,一新,新北市中和區福祥里27鄰永和路56號58號1樓
173841,寶強,新北市新店區寶中路88號1樓
173999,重安,新北市三重區重安街60號及60-1號
174039,新春,新北市淡水區新春街142號1樓
174062,雙源,新北市板橋區雙十路二段47巷30號32號
174121,汐峰,新北市汐止區仁愛路32號34號1樓
174165,德聖,新北市林口區公園路17號
174202,時安,新北市新莊區建安街95號97號1樓
174213,修德,新北市三重區重陽路三段11號13號1樓
174224,宏懋,新北市新莊區民安西路70號72號1樓
174257,一級棒,新北市新莊區新北大道七段482號
174419,股興,新北市五股區中興路一段3號
174512,杰朋,新北市板橋區新海路385巷10弄11號
174523,登峰,新北市汐止區新台五路一段149號1樓
174590,世紀,新北市中和區中正路710號1樓K棟
174637,樹林,新北市樹林區保安街一段3號
174660,頂崁,新北市三重區光復路一段82號1樓
174730,智樂,新北市板橋區新生街89巷2號
174741,集興,新北市三重區光明里24鄰集美街202號
174763,慶祥,新北市土城區中華路二段126號1樓
174785,新峽,新北市三峽區民權街184號186號1樓
174833,建中,新北市新莊區建中街6號8號
174925,東晴,新北市汐止區新台五路二段80號
174992,金林,新北市板橋區金門街303號305號
175065,御城,新北市五股區御史路3號5號1樓
177061,旭昇,新北市汐止區大同路三段332號
177212,永華,新北市中和區南山路127巷18弄42號1樓
177418,新北大,新北市三峽區大學路156號1樓
179632,合康,新北市三重區永福街179之1及179之2號1樓
179702,新天際,新北市蘆洲區三民路575號
179724,正原,新北市中和區中山路二段530號1樓
179780,成峽,新北市三峽區介壽路三段153號1樓
179849,遠東,新北市汐止區新台五路一段75號1樓之2
179861,樂陶,新北市鶯歌區尖山路276號1樓
180034,安康,新北市新店區安德街70號72號1樓+2樓
180126,立竹,新北市淡水區民族路58號1樓2樓
180148,維陽,新北市板橋區陽明街158號160號1樓
180414,樹佳,新北市樹林區佳園路三段31之1號
180506,鎮天,新北市汐止區大同路三段611之5號611之6號1樓
180643,池田,新北市蘆洲區民族路224號226號1樓
180816,觀龍,新北市板橋區龍興街39號41號1樓
180953,川詠山,新北市三重區集賢路158號1樓
180997,伯爵,新北市汐止區明峰街13號13之1號1樓
181107,珈多,新北市泰山區台麗街5號7號9號1樓
181130,鯊魚,新北市淡水區沙崙路196號
181211,景平,新北市中和區景平路149號1樓
181358,荷運,新北市三重區三和路四段97號.97之1.97之2號1樓
181417,峽北,新北市三峽區大同路9號1樓
181428,頂宏,新北市三重區頂崁街210巷23弄1號3號1樓
181473,永權,新北市永和區民權路32號34號1樓
181668,大盛,新北市新店區建國路167號169號1樓
181716,維妮,新北市新莊區四維路23號1樓
181853,金福,新北市板橋區金門街330號1樓
182166,板府,新北市板橋區中山路一段158巷4號6號1樓
182292,摩漾,新北市土城區中央路二段61巷21號1樓
182317,燿福,新北市土城區中山路1-1號1樓
182605,湯城,新北市三重區重新路5段609巷16之7
182719,副都心,新北市新莊區中央路287號289號1樓
182812,復育,新北市樹林區復興路227號1樓
183088,青山,新北市汐止區新興路83-2號
183295,臣峰,新北市林口區文化北路一段62之1號
183402,民揚,新北市五股區新五路二段572號1樓
183413,八仙,新北市八里區中華路二段290號292號296號
183491,海神,新北市八里區中山路二段6號8號
183594,永竹,新北市永和區竹林路172號174號1樓
183619,TBI,新北市樹林區三多路139號1樓
183631,廣美,新北市中和區中和路52號1.2樓
183642,汐園,新北市汐止區大同路一段237之7號1樓
183723,迴龍站,新北市新莊區中正路895號895號之1號
183790,維禮,新北市板橋區四維路276號278號1樓
183882,藍天,新北市林口區公園路203號之1;203號之2
183893,三重一,新北市三重區正義南路133號135號
184047,正鵬,新北市新店區中正路688號690號1樓
184070,永宜,新北市中和區宜安路118巷22號24號1樓
184184,金裕,新北市土城區裕民路255號1樓
184210,鼻頭角,新北市瑞芳區鼻頭路227之4號1樓
184276,文正,新北市新莊區中正路188號1樓
184313,蘆興,新北市蘆洲區長樂路2之6號1樓
184391,愛琴灣,新北市淡水區濱海路一段430號432號
184531,前進,新北市蘆洲區中正路185巷50號52號1樓
184759,樟福,新北市汐止區樟樹一路256號258號1樓
184760,冠冠,新北市新店區北新路一段231號
184841,新工建,新北市汐止區中興路60號
184977,橋東,新北市汐止區建成路31號33號1樓
185028,埔西,新北市板橋區文化路一段419之5號1樓
185039,和華,新北市蘆洲區正和街28號
185073,真莘,新北市新店區中正路362號
185095,明日城,新北市泰山區信華六街17號19號1樓
185121,遠來,新北市林口區仁愛路二段510號1樓
185132,萬誠,新北市三峽區民生街25號
185235,淡芝,新北市淡水區淡金路五段120號1樓
185246,南雅,新北市板橋區新興里南雅南路一段8號1樓
185349,員新,新北市中和區員山路504號
185420,偕成,新北市淡水區民生路54號
185442,新福民,新北市新店區中央路135號
185534,南強,新北市新店區中興路三段168號1F
185545,芳榮,新北市三峽區中正路二段536號538號
185589,集德,新北市蘆洲區集賢路228號1樓
185590,得勝,新北市蘆洲區得勝街67號1樓
185671,豐成,新北市板橋區三民路一段31巷89弄10號12號1樓
185729,德泰,新北市五股區成泰路一段10號
185785,府中,新北市板橋區府中路82號84號1樓
185811,北宜,新北市新店區北宜路二段82號之2
185877,成旺,新北市五股區成泰路三段212號216號218號1樓
185899,溪崑,新北市板橋區大觀路三段212巷70號72號1樓
185925,榮泰,新北市三峽區文化路63號65巷2號1樓
185947,新贊,新北市新店區北新路一段14號1樓
186010,台北灣,新北市淡水區新市一路一段108號1樓
186191,洲子洋,新北市五股區芳洲八路107號109號111號1.2樓
186386,新民享,新北市中和區民享街91號
186412,富仟,新北市三重區五谷王北街139號
186423,美新,新北市新莊區復興路二段141號143號
186490,霖口,新北市林口區中山路250號250之3號1樓
186629,昌福,新北市新莊區福壽街101號1樓
186755,安林,新北市林口區文化二路一段24號26號
186766,來峰,新北市五股區成泰路一段163號165號1樓
186799,縣東,新北市板橋區縣民大道二段108號1樓
186803,貝比,新北市林口區湖南村8鄰頭湖70-9號
186825,頂新,新北市中和區興南路二段49號51號
186869,汐政,新北市汐止區汐萬路一段222號
186870,中林,新北市土城區員林街14號
186892,莒城,新北市中和區莒光路91號93號1樓
186928,長坑,新北市八里區中華路三段168號
186951,美禎,新北市蘆洲區復興路322號
186995,頂埔,新北市土城區中央路四段274號276號1樓
187013,艾德蒙,新北市中和區中正路738號1樓
187035,竑嘉,新北市三重區仁愛街32號之1
187046,泰星,新北市蘆洲區成功里長安街276號
187138,太子,新北市土城區中山路47號
187297,長揚,新北市三重區三和路二段6號之2
187415,愛家,新北市三重區中興北街42巷11號
187471,文青,新北市土城區青雲路243號245號
187482,北大成,新北市三峽區學成路301號303號1樓
187622,北深,新北市深坑區北深路二段183號
187655,高峰,新北市土城區中央路二段187號
187688,明峰,新北市汐止區明峰街179之1號
187769,景大,新北市新店區安忠路71巷1號1樓
187839,泳豐,新北市土城區永豐路264之1號
187910,福真,新北市中和區景平路679號681號
187976,峽光,新北市三峽區光明路62號1樓
188016,太順,新北市樹林區太順街49巷2號
188175,金中,新北市金山區中山路305號307號
188197,仁愛,新北市永和區仁愛路128號130號1樓
188212,新學府,新北市土城區學府路一段223號225號1樓
188223,文聖,新北市板橋區文聖街64號
188245,興頂,新北市三重區中興北街177號
188267,廣麗,新北市中和區廣福路87號89號91號1樓
188278,百福,新北市新店區三民路50號52號1樓
188359,實萬,新北市汐止區汐萬路二段248號1樓
188371,僑一,新北市板橋區僑中一街104號106號
188407,德玉,新北市新店區安康路三段195號
188418,真旺,新北市三重區成功路50巷1號
188522,正林,新北市林口區中正路201號1樓
188706,中行,新北市新店區中興路一段193號195號
188728,新林口,新北市林口區中正路90號92號1樓
188751,新化成,新北市新莊區化成路213號1樓
188762,景圓,新北市中和區圓通路162-1號162-2號1樓
188809,福濱,新北市三重區龍濱路51號53號1樓
188876,大峽,新北市三峽區大學路13鄰147號1樓
188946,十八甲,新北市泰山區福興一街87號
189086,景鑫,新北市中和區中正路683號
189123,天台,新北市三重區仁德里正義南路13號15號1樓
189189,三洋,新北市新莊區中正路677號679號
189330,志城,新北市土城區金城路三段243號245號247號1樓
189352,環德,新北市三重區福德南路38號1樓
189466,立福,新北市三重區力行路一段60之1號60之2號1樓
189499,幸運,新北市板橋區區運路21號
189503,羚陽,新北市泰山區泰林路二段302號304號
189525,愛鄉,新北市林口區仁愛路二段140號142號1樓
189765,永平,新北市永和區中山路一段149至153號
189787,新中,新北市新店區中正路160號1樓
189813,建國,新北市新店區中正路236號
189824,正強,新北市三重區自強路一段38號40號1樓
189857,水鑫,新北市淡水區大忠街83號
