店號,店名,地址
171708,明珠,台南市中西區公正里民族路二段53號
173564,府醫,台南市中西區赤崁里中山路125號
173690,聯晶,台南市新市區豐華里南科二路18號7樓
173885,帝標,台南市東區龍山街109號111號
174110,文賢,台南市北區文賢路1116號
174567,安學,台南市安南區南興里12鄰公學路五段685號一樓
174693,東發,台南市東區中華東路三段379號
175009,佳成,台南市佳里區興化里佳里興492-50號
177371,丹比,台南市北區六甲里西門路四段332號
179573,代天府,台南市北門區鯤江里976號
179768,大瑩,台南市仁德區二行里中正西路347號1樓
179805,康橋,台南市永康區中山南路12-5號
179931,群創B,台南市善化區南關里南科八路12號B1樓
179986,安同,台南市安南區同安路235號
180425,南應大,台南市永康區鹽行里中正七街27.29號1、2樓
180458,海裕,台南市北區雙安里海安路三段219巷5號1樓
180621,仁發,台南市永康區東橋里東橋六街61號
180757,文成,台南市北區文元里文成路775號
180872,成大,台南市北區勝利路138號B1樓
181277,三舍,台南市新市區三舍里三舍55號
181495,康健,台南市北區北門路三段49號
181532,真新,台南市麻豆區油車里油車24之1號
181598,東楨,台南市白河區永安里新興路507號一樓
182362,永成,台南市南區佛壇里明興路1322號1樓
182502,新安發,台南市安定區安加里安定407號
182546,辰佳,台南市永康區永大路二段11號
183181,南化,台南市南化區南化里128號1樓
183516,真潭,台南市歸仁區大潭里中正南路三段22號
183734,立青,台南市歸仁區南保里民權南路一段108號1樓
183778,佳立,台南市佳里區佳東路361號
183907,席悅,台南市東區東光里東興路41號1樓
184036,善良,台南市善化區中正路385號1樓
184438,威保,台南市關廟區南雄路一段851號1樓
184634,嘉藥,台南市仁德區保安里二仁路一段60號1樓
184667,北安,台南市北區公園路599-11號
185305,大欣,台南市北區和緯路五段76號
186216,永勝,台南市永康區六合里中華二路320號1樓
186858,新奇美,台南市永康區甲頂路18.20號一樓
187068,常興,台南市仁德區中正路三段701號
187208,鹽水,台南市鹽水區中正路35號
187219,鳳凰,台南市安南區北安路二段122號
187231,仁興,台南市歸仁區南保里大德路307號
187242,善和,台南市善化區坐駕里大成路319號
187253,郡豐,台南市安平區郡平路307號
187736,仁義,台南市仁德區中正路二段1052號
188061,群創三,台南市新市區環西路二段2號1樓(群創三廠)
188072,群創五,台南市新市區環西路二段2號1樓(群創五廠)
188164,安昌,台南市安南區塭南里安昌街101號
188474,富里,台南市安南區安富里府安路五段154號155號156號
188496,新黎明,台南市麻豆區興國路40-10號
188773,鼎富,台南市關廟區南花里中正路881號
188810,建平,台南市安平區建平七街689號
188887,荷韻,台南市白河區河東里9鄰冀萁湖122-35號
188898,加賀,台南市歸仁區大廟里大廟一街1號
188980,鼎利,台南市關廟區南雄路二段210號
188991,鼎亨,台南市東區德東街101號
189019,永福,台南市中西區永福路二段65號1樓
190260,南站,台南市仁德區中洲里中洲1-15號1樓
190813,小東,台南市東區小東路256號
192783,唯勝,台南市中西區民權路三段150號一樓
192819,和慶,台南市安南區安中路一段701巷33.35號
192978,長安營,台南市仁德區保仁路195號(營區內)
193199,喬興,台南市西港區慶安里新興街8-77.8-78號
193568,北園,"台南市北區北園街6號之6,"
193616,F18,台南市安定區北園二路8號1樓
193867,陽光城,台南市善化區蓮潭里9鄰陽光大道198號1樓
194088,衛國,台南市東區林森路二段192巷24弄5號.7號
194103,橋鈺,台南市永康區東橋七路369號1樓
194321,安醫,台南市安南區州南里12鄰長和路二段66號B1
194343,裕孝,台南市東區裕農路888號1樓
194608,華立,台南市仁德區仁義里中清路208號
194929,金昇,台南市南區金華路二段341號
194963,成商,台南市東區大學里勝利路118號1、2樓
194996,台江,台南市安南區安中路二段140號1樓
195014,上鈺,台南市南區大成路一段128號1、2樓
195243,聖安,台南市安南區安中路六段850號1樓
195298,天期,台南市安平區國平路198號1樓
196176,三麗,台南市新化區協興里正新路305號1樓
197146,明和,台南市南區中華西路一段89號
197294,北站,台南市仁德區中洲里中洲1-16號1樓
197618,華康,台南市永康區中華路8-7號1樓
197928,鎮山,台南市中西區西湖里湖美街10號
198552,台南蔡,台南市永康區中正南路628號
198600,崇學,台南市東區崇善路168號
198747,福耀,台南市東區崇明路377號377-1號
198769,夢公園,台南市學甲區中山路187號1樓
198770,新新樓,台南市東區東門里前鋒路16號1樓
198921,鼎鑫,台南市關廟區中山路二段27號1樓
199027,新市,台南市新市區華興街48號1樓
199050,長和,台南市安南區長和一街39號
199119,工館,台南市永康區崑大路195號
199131,東和,台南市東區東安路291號293號1樓
199348,安東,台南市安南區安和路一段308號1樓
199511,崑教,台南市永康區崑大路195號
199522,高梓,台南市仁德區後璧里中正路二段387號
199533,府城,台南市安平區永華路二段532號
199577,安運,台南市安平區平安里華平路742號1樓
199658,金都,台南市南區金華路一段235號1樓
200284,鑫歐洲,台南市永康區埔園街339號
200402,欣大林,台南市南區大同路二段136巷3號1樓
200826,新大港,台南市北區大和里大港街140號1樓2樓
206905,飛鳥,台南市善化區文光里建國路386號1樓
780827,和順,台南市安南區安和路五段166號
791241,佳里,台南市佳里區光復路197號197-1號
822169,公園,台南市北區公園路1072-1號2號3號
822790,崇明,台南市東區林森路一段184號
833055,長寧,台南市東區長榮路三段12號
842060,武聖,台南市中西區武聖路47號49號
845597,安中,台南市安南區安中路一段711號
846659,仁德,台南市仁德區中山路501號
851064,伍誼,台南市歸仁區復興路162之1號
854557,一心,台南市東區中華東路一段24號
855055,公平,台南市北區公園路694號
860448,森田,台南市東區東門里東門路一段199號
860459,柳營,台南市柳營區士林里柳營路二段1號3號
860688,立人,台南市北區和順里西門路三段81號
861544,嘉南,台南市仁德區二行里二仁路一段151號
863252,六甲,台南市六甲區六甲里22鄰中正路552號
864668,夏林,台南市南區夏林路134-1號134-2號
865535,北門,台南市東區北門路一段310號
865797,大恩,台南市南區大同路二段692號694號
870272,新銀,台南市新營區中山路140號
871596,玉山,台南市永康區永明街97號
871714,隆田,台南市官田區隆田里14鄰文化街130號
871747,聖賢,台南市北區大豐里文賢路315號
872360,玉井,台南市玉井區中正路54號
873363,港龍,台南市安定區港南里163號
874399,大橋,台南市永康區大橋里中華路747號
874757,市醫,台南市東區崇德路685號687號
